ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,SentimentScore,SentimentCategory
1331,88,5,2025-06-02,4,The  quality  is  top-notch.,0.0,Postive
1332,72,4,2024-06-15,5,Amazing  value  for  the    price.,0.7351,Positive
1333,6,3,2023-12-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative
1334,39,11,2025-04-03,4,"I  love  this  product,  will  buy  again!",0.6696,Positive
1335,43,15,2025-03-06,4,The  quality  is  top-notch.,0.0,Postive
1336,95,9,2023-11-27,1,"Not  satisfied,  the    product  broke  after  a  week.",-0.6288,Negative
1337,89,4,2023-10-09,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative
1338,44,13,2025-02-01,2,Disappointed  with  the  performance.,-0.4767,Negative
1339,76,19,2024-11-01,5,The  quality  is  top-notch.,0.0,Postive
1340,62,7,2025-07-10,3,Not  worth    the  money.,-0.1695,Mixed Negative
1341,64,7,2023-06-21,2,"Average  experience,  nothing    special.",-0.3089,Negative
1342,91,1,2025-06-03,5,Customer  support  was  very  helpful.,0.6997,Positive
1343,39,4,2025-04-10,5,The  build  quality  is  impressive.,0.5106,Positive
1344,31,20,2025-05-16,5,The  quality  is  top-notch.,0.0,Postive
1345,55,18,2023-10-14,5,"Excellent  product,  highly  recommend!",0.7773,Positive
1346,47,6,2024-10-14,2,The  product  arrived  late.,0.0,Negative
1347,21,11,2025-07-16,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1348,45,19,2024-02-14,5,"I  love  this  product,  will  buy  again!",0.6696,Positive
1349,22,10,2025-04-11,4,Five  stars  for  the  quick  delivery.,0.0,Postive
1350,69,9,2024-02-01,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative
1351,30,20,2023-07-23,1,"Not  satisfied,  the  product  broke    after  a  week.",-0.6288,Negative
1352,50,14,2025-06-25,5,The  quality  is    top-notch.,0.0,Postive
1353,34,5,2024-06-30,5,The  quality  is  top-notch.,0.0,Postive
1354,53,8,2024-05-08,5,"Excellent    product,  highly  recommend!",0.7773,Positive
1355,9,20,2025-05-29,5,Customer  support  was  very  helpful.,0.6997,Positive
1356,14,15,2025-04-18,4,The  quality  is  top-notch.,0.0,Postive
1357,23,17,2024-01-03,1,"Terrible    customer  service,  would  not  buy  again.",-0.4767,Negative
1358,90,10,2024-01-16,3,Not  worth    the  money.,-0.1695,Mixed Negative
1359,28,4,2023-05-25,3,Not  worth  the  money.,-0.1695,Mixed Negative
1360,58,12,2023-11-13,2,"Average    experience,  nothing  special.",-0.3089,Negative
1361,96,15,2023-03-07,5,Customer  support  was  very  helpful.,0.6997,Positive
1362,99,2,2025-12-03,1,Product  did  not  meet  my  expectations.,0.0,Negative
1363,16,4,2024-07-16,2,The  product  arrived  late.,0.0,Negative
